20210309_06,84,0.25,0.25,0.25,0.25
20210309_06,85,0.25,0.25,0.25,0.25
20210309_06,86,0.25,0.25,0.25,0.25
20210309_06,87,0.25,0.25,0.25,0.25
20210309_06,88,0.25,0.25,0.25,0.25
20210309_06,89,0.25,0.25,0.25,0.25
20210309_06,90,0.25,0.25,0.25,0.25
20210309_06,91,0.25,0.25,0.25,0.25
20210309_06,92,0.25,0.25,0.25,0.25
20210309_06,93,0.25,0.25,0.25,0.25
20210309_06,94,0.25,0.25,0.25,0.25
20210309_06,95,0.25,0.25,0.25,0.25
20210309_06,96,0.25,0.25,0.25,0.25
20210309_06,97,0.25,0.25,0.25,0.25
20210309_06,98,0.375,0.25,0.25,0.2917
20210309_06,99,0.5,0.25,0.25,0.3333
20210309_06,100,0.5,0.25,0.25,0.3333
20210309_06,101,0.5,0.25,0.25,0.3333
20210309_06,102,0.5,0.25,0.25,0.3333
20210309_06,103,0.5,0.25,0.25,0.3333
20210309_06,104,0.5,0.25,0.25,0.3333
20210309_06,105,0.5,0.25,0.25,0.3333
20210309_06,106,0.5,0.25,0.25,0.3333
20210309_06,107,0.5,0.25,0.25,0.3333
20210309_06,108,0.5,0.25,0.25,0.3333
20210309_06,109,0.5,0.25,0.25,0.3333
20210309_06,110,0.5,0.25,0.4688,0.4063
20210309_07,1,0.75,0.75,0.75,0.75
20210309_07,2,0.75,0.75,0.75,0.75
20210309_07,3,0.75,0.75,0.75,0.75
20210309_07,4,0.75,0.75,0.75,0.75
20210309_07,5,0.75,0.75,0.75,0.75
20210309_07,6,0.75,0.75,0.75,0.75
20210309_07,7,0.75,0.75,0.75,0.75
20210309_07,8,0.75,0.75,0.75,0.75
20210309_07,9,0.75,0.75,0.75,0.75
20210309_07,10,0.75,0.75,0.75,0.75
20210309_07,11,0.75,0.75,0.75,0.75
20210309_07,12,0.75,0.75,0.75,0.75
20210309_07,13,0.75,0.75,0.75,0.75
20210309_07,14,0.8516,0.6484,0.75,0.75
20210309_07,15,1,0.5,0.75,0.75
20210309_07,16,1,0.5,0.75,0.75
20210309_07,17,1,0.5,0.75,0.75
20210309_07,18,1,0.5,0.75,0.75
20210309_07,19,1,0.5,0.75,0.75
20210309_07,20,1,0.5,0.75,0.75
20210309_07,21,1,0.5,0.75,0.75
20210309_07,22,1,0.5,0.75,0.75
20210309_07,23,1,0.5,0.75,0.75
20210309_07,24,1,0.5,0.75,0.75
20210309_07,25,1,0.5,0.75,0.75
20210309_07,26,1,0.5,0.75,0.75
20210309_07,27,1,0.5,0.75,0.75
20210309_07,28,1,0.5,0.75,0.75
20210309_07,29,1,0.5,0.75,0.75
20210309_07,30,1,0.5,0.75,0.75
20210309_07,31,0.7344,0.7656,0.8828,0.7943
20210309_07,32,0.5,1,1,0.8333
20210309_07,33,0.5,1,1,0.8333
20210309_07,34,0.5,1,1,0.8333
20210309_07,35,0.5,1,1,0.8333
20210309_07,36,0.5,1,1,0.8333
20210309_07,37,0.7266,1,0.7734,0.8333
20210309_07,38,0.75,1,0.75,0.8333
20210309_07,39,0.75,1,0.75,0.8333
20210309_07,40,0.75,1,0.75,0.8333
20210309_07,41,0.75,1,0.75,0.8333
20210309_07,42,0.75,1,0.75,0.8333
20210309_07,43,0.75,1,0.75,0.8333
20210309_07,44,0.75,1,0.75,0.8333
20210309_07,45,0.75,1,0.75,0.8333
20210309_07,46,0.75,1,0.75,0.8333
20210309_07,47,0.75,1,0.75,0.8333
20210309_07,48,0.75,1,0.75,0.8333
20210309_07,49,0.75,1,0.75,0.8333
20210309_07,50,0.75,1,0.75,0.8333
20210309_07,51,0.75,1,0.75,0.8333
20210309_07,52,0.75,1,0.75,0.8333
20210309_07,53,0.75,1,0.75,0.8333
20210309_07,54,0.75,1,0.75,0.8333
20210309_07,55,0.75,1,0.75,0.8333
20210309_07,56,0.75,1,0.75,0.8333
20210309_07,57,0.75,1,0.75,0.8333
20210309_07,58,0.75,1,0.75,0.8333
20210309_07,59,0.75,1,0.75,0.8333
20210309_07,60,0.75,1,0.75,0.8333
20210309_07,61,0.75,1,0.75,0.8333
20210309_07,62,0.75,1,0.75,0.8333
20210309_07,63,0.75,1,0.75,0.8333
20210309_07,64,0.75,1,0.75,0.8333
20210309_07,65,0.75,1,0.75,0.8333
20210309_07,66,0.75,1,0.75,0.8333
20210309_07,67,0.75,1,0.75,0.8333
20210309_07,68,0.75,1,0.75,0.8333
20210309_07,69,0.75,1,0.75,0.8333
20210309_07,70,0.75,1,0.75,0.8333
20210309_07,71,0.75,1,0.75,0.8333
20210309_07,72,0.75,1,0.75,0.8333
20210309_07,73,0.75,1,0.75,0.8333
20210309_07,74,0.75,1,0.75,0.8333
20210309_07,75,0.75,1,0.75,0.8333
20210309_07,76,0.75,1,0.75,0.8333
20210309_07,77,0.75,1,0.75,0.8333
20210309_07,78,0.75,1,0.75,0.8333
20210309_07,79,0.75,1,0.75,0.8333
20210309_07,80,0.75,1,0.75,0.8333
20210309_07,81,0.75,1,0.75,0.8333
20210309_07,82,0.75,1,0.75,0.8333
20210309_07,83,0.75,1,0.75,0.8333
20210309_07,84,0.75,1,0.75,0.8333
20210309_07,85,0.75,1,0.75,0.8333
20210309_07,86,0.75,1,0.75,0.8333
20210309_07,87,0.75,1,0.75,0.8333
20210309_07,88,0.75,1,0.75,0.8333
20210309_07,89,0.75,1,0.75,0.8333
20210309_07,90,0.75,1,0.75,0.8333
20210309_07,91,0.75,1,0.75,0.8333
20210309_07,92,0.75,1,0.75,0.8333
20210309_07,93,0.75,1,0.75,0.8333
20210309_07,94,0.75,1,0.75,0.8333
20210309_07,95,0.75,1,0.75,0.8333
20210309_07,96,0.75,1,0.75,0.8333
20210309_07,97,0.75,1,0.75,0.8333
20210309_07,98,0.6719,1,0.75,0.8073
20210309_07,99,0.5,1,0.75,0.75
20210309_07,100,0.5,1,0.75,0.75
20210309_07,101,0.5,1,0.75,0.75
20210309_07,102,0.5,1,0.75,0.75
20210309_07,103,0.5,1,0.75,0.75
20210309_07,104,0.5,1,0.75,0.75
20210309_07,105,0.5,1,0.75,0.75
20210309_07,106,0.5,1,0.75,0.75
20210309_07,107,0.5,1,0.75,0.75
20210309_07,108,0.875,1,0.75,0.875
20210309_07,109,1,1,0.75,0.9167
20210309_07,110,1,1,0.75,0.9167
20210309_07,111,1,1,0.75,0.9167
20210309_07,112,1,0.6406,0.75,0.7969
20210309_07,113,0.75,0.5,0.75,0.6667
20210309_07,114,0.5,0.5,0.75,0.5833
20210309_07,115,0.5,0.5,0.75,0.5833
20210309_07,116,0.5,0.5,0.75,0.5833
20210309_07,117,0.5,0.5,0.75,0.5833
20210309_07,118,0.5,0.5,0.75,0.5833
20210309_07,119,0.5,0.5,0.75,0.5833
20210309_07,120,0.5,0.5,0.75,0.5833
20210309_07,121,0.5,0.5,0.75,0.5833
20210309_07,122,0.5,0.5,0.75,0.5833
20210309_07,123,0.5,0.5,0.75,0.5833
20210309_07,124,0.5,0.5,0.75,0.5833
20210309_07,125,0.5,0.5,0.75,0.5833
20210309_08,1,0.5,1,0.75,0.75
20210309_08,2,0.5,1,0.75,0.75
20210309_08,3,0.5,1,0.75,0.75
20210309_08,4,0.5,1,0.75,0.75
20210309_08,5,0.5,1,0.75,0.75
20210309_08,6,0.5,1,0.75,0.75
20210309_08,7,0.5,1,0.75,0.75
20210309_08,8,0.5,1,0.75,0.75
20210309_08,9,0.5,1,0.75,0.75
20210309_08,10,0.5,1,0.75,0.75
20210309_08,11,0.5,1,0.75,0.75
20210309_08,12,0.5,1,0.75,0.75
20210309_08,13,0.5,1,0.75,0.75
20210309_08,14,0.5,1,0.75,0.75
20210309_08,15,0.5,1,0.75,0.75
20210309_08,16,0.5,1,0.75,0.75
20210309_08,17,0.5,1,0.75,0.75
20210309_08,18,0.5,1,0.75,0.75
20210309_08,19,0.5625,1,0.75,0.7708
20210309_08,20,0.75,1,0.75,0.8333
20210309_08,21,0.75,1,0.75,0.8333
20210309_08,22,0.75,1,0.75,0.8333
20210309_08,23,0.75,1,0.75,0.8333
20210309_08,24,0.75,1,0.75,0.8333
20210309_08,25,0.75,1,0.75,0.8333
20210309_08,26,0.75,1,0.75,0.8333
20210309_08,27,0.75,1,0.75,0.8333
20210309_08,28,0.75,1,0.75,0.8333
20210309_08,29,0.75,1,0.75,0.8333
20210309_08,30,0.75,1,0.75,0.8333
20210309_08,31,0.75,1,0.75,0.8333
20210309_08,32,0.75,1,0.75,0.8333
20210309_08,33,0.75,1,0.75,0.8333
20210309_08,34,0.75,1,0.75,0.8333
20210309_08,35,0.75,1,0.75,0.8333
20210309_08,36,0.75,1,0.75,0.8333
20210309_08,37,0.75,1,0.75,0.8333
20210309_08,38,0.75,1,0.75,0.8333
20210309_08,39,0.75,1,0.75,0.8333
20210309_09,1,0.5,0.5,0.75,0.5833
20210309_09,2,0.5,0.5,0.75,0.5833
20210309_09,3,0.5,0.5,0.75,0.5833
20210309_09,4,0.5,0.5,0.75,0.5833
20210309_09,5,0.3984,0.5,0.75,0.5495
20210309_09,6,0.25,0.5,0.75,0.5
20210309_09,7,0.25,0.5,0.75,0.5
20210309_09,8,0.25,0.5,0.75,0.5
20210309_09,9,0.25,0.5,0.75,0.5
20210309_09,10,0.25,0.5,0.75,0.5
20210309_09,11,0.25,0.5,0.75,0.5
20210309_09,12,0.25,0.5,0.75,0.5
20210309_09,13,0.25,0.5,0.75,0.5
20210309_09,14,0.25,0.5,0.75,0.5
20210309_09,15,0.2734,0.5,0.75,0.5078
20210309_09,16,0.5,0.5,0.75,0.5833
20210309_09,17,0.5,0.5,0.75,0.5833
20210309_09,18,0.5,0.5,0.75,0.5833
20210309_09,19,0.5,0.5,0.75,0.5833
20210309_09,20,0.5,0.5,0.75,0.5833
20210309_09,21,0.5,0.5,0.75,0.5833
20210309_09,22,0.5,0.5,0.75,0.5833
20210309_09,23,0.5,0.5,0.75,0.5833
20210309_09,24,0.5,0.5,0.75,0.5833
20210309_09,25,0.5,0.5,0.75,0.5833
20210309_09,26,0.5,0.5,0.75,0.5833
20210309_09,27,0.5,0.5,0.75,0.5833
20210309_09,28,0.5,0.5,0.75,0.5833
20210309_09,29,0.5,0.5,0.75,0.5833
20210309_09,30,0.5,0.5,0.75,0.5833
20210309_09,31,0.5,0.5,0.75,0.5833
20210309_09,32,0.5,0.5,0.75,0.5833
20210309_09,33,0.5,0.5,0.75,0.5833
20210309_09,34,0.5,0.5,0.75,0.5833
20210309_09,35,0.5,0.5,0.75,0.5833
20210309_09,36,0.5,0.5,0.75,0.5833
20210309_09,37,0.5,0.5,0.75,0.5833
20210309_09,38,0.5,0.5,0.75,0.5833
20210309_09,39,0.5,0.5,0.75,0.5833
20210309_09,40,0.5,0.5,0.75,0.5833
20210309_09,41,0.5,0.5,0.75,0.5833
20210309_09,42,0.5,0.5,0.75,0.5833
20210309_09,43,0.5,0.5,0.75,0.5833
20210309_09,44,0.5,0.5,0.2656,0.4219
20210309_09,45,0.5,0.5,0.25,0.4167
20210309_09,46,0.5,0.5,0.25,0.4167
20210309_09,47,0.5,0.5,0.25,0.4167
20210309_09,48,0.5,0.5,0.25,0.4167
20210309_09,49,0.5,0.5,0.25,0.4167
20210309_09,50,0.5,0.5,0.25,0.4167
20210309_09,51,0.5,0.5,0.25,0.4167
20210309_09,52,0.5,0.5,0.25,0.4167
20210309_09,53,0.5,0.5,0.25,0.4167
20210309_09,54,0.5,0.5,0.25,0.4167
20210309_09,55,0.5,0.6562,0.25,0.4687
20210309_09,56,0.5,0.75,0.25,0.5
20210309_09,57,0.5,0.75,0.25,0.5
20210309_09,58,0.5,0.75,0.25,0.5
20210309_09,59,0.5,0.75,0.25,0.5
20210309_09,60,0.5,0.75,0.25,0.5
20210309_09,61,0.5,0.75,0.25,0.5
20210309_09,62,0.5,0.75,0.25,0.5
20210309_09,63,0.5,0.75,0.25,0.5
20210309_09,64,0.5,0.75,0.25,0.5
20210309_09,65,0.5,0.75,0.25,0.5
20210309_09,66,0.5,0.75,0.25,0.5
20210309_09,67,0.5,0.75,0.25,0.5
20210309_09,68,0.5,0.75,0.25,0.5
20210309_09,69,0.5,0.75,0.25,0.5
20210309_09,70,0.5,0.75,0.25,0.5
20210309_09,71,0.5,0.75,0.25,0.5
20210309_09,72,0.5,0.75,0.25,0.5
20210309_09,73,0.5,0.75,0.25,0.5
20210309_09,74,0.5,0.75,0.25,0.5
20210309_09,75,0.5,0.75,0.25,0.5
20210309_09,76,0.5,0.75,0.25,0.5
20210309_09,77,0.5,0.75,0.25,0.5
20210309_09,78,0.5,0.75,0.25,0.5
20210309_09,79,0.5,0.75,0.25,0.5
20210309_09,80,0.5,0.75,0.25,0.5
20210309_09,81,0.5,0.75,0.25,0.5
20210309_09,82,0.5,0.75,0.25,0.5
20210309_09,83,0.5,0.75,0.25,0.5
20210309_09,84,0.5,0.75,0.25,0.5
20210309_09,85,0.5,0.75,0.25,0.5
20210309_09,86,0.5,0.75,0.25,0.5
20210309_09,87,0.5,0.75,0.25,0.5
20210309_09,88,0.5,0.75,0.25,0.5
20210309_09,89,0.5,0.75,0.25,0.5
20210309_09,90,0.5,0.75,0.25,0.5
20210309_09,91,0.5,0.75,0.25,0.5
20210309_09,92,0.5,0.75,0.25,0.5
20210309_09,93,0.5,0.75,0.25,0.5
20210309_09,94,0.5,0.75,0.25,0.5
20210309_09,95,0.5,0.75,0.25,0.5
20210309_09,96,0.5,0.75,0.25,0.5
20210309_09,97,0.5,0.75,0.25,0.5
20210309_09,98,0.5,0.75,0.25,0.5
20210309_09,99,0.5,0.75,0.25,0.5
20210309_09,100,0.5,0.75,0.25,0.5
20210309_09,101,0.5,0.75,0.25,0.5
20210309_09,102,0.5,0.75,0.25,0.5
20210309_09,103,0.5,0.75,0.25,0.5
20210309_09,104,0.5,0.75,0.25,0.5
20210309_09,105,0.5,0.75,0.25,0.5
20210309_09,106,0.5,0.75,0.25,0.5
20210309_09,107,0.5,0.75,0.25,0.5
20210309_09,108,0.5,0.75,0.25,0.5
20210309_09,109,0.5,0.75,0.25,0.5
20210309_09,110,0.5,0.75,0.25,0.5
20210309_09,111,0.5,0.5625,0.25,0.4375
20210309_09,112,0.5,0.25,0.25,0.3333
20210309_09,113,0.5,0.25,0.25,0.3333
20210309_09,114,0.5,0.25,0.25,0.3333
20210309_09,115,0.5,0.25,0.25,0.3333
20210309_09,116,0.5,0.25,0.25,0.3333
20210309_09,117,0.7109,0.25,0.25,0.4036
20210309_09,118,0.75,0.25,0.25,0.4167
20210309_09,119,0.75,0.25,0.25,0.4167
20210309_09,120,0.75,0.25,0.25,0.4167
20210309_09,121,0.75,0.25,0.25,0.4167
